128	239.601343596
129	239.601343596
130	239.601343596
131	239.601343596
132	239.601343596
133	239.601343596
134	239.601343596
135	239.764427187
136	239.764427187
137	200.069220185
138	200.069220185
139	199.554329986
140	199.554329986
141	189.773809197
142	189.773809197
143	189.773809197
144	189.773809197
145	189.773809197
146	189.773809197
147	189.773809197
148	189.773809197
149	189.329175324
150	189.329175324
151	189.284089242
152	184.30612118
153	184.30612118
154	183.42750968
155	183.42750968
156	183.42750968
157	183.42750968
158	183.42750968
159	183.8843441
160	183.885550757
161	183.511175919
162	183.633140575
163	181.366605075
164	181.366605075
165	181.390772852
166	181.390772852
167	181.390772852
168	181.390772852
169	181.390772852
170	181.390772852
171	181.390772852
172	181.390772852
173	180.763326501
174	180.763326501
175	180.763326501
176	180.763326501
177	180.763326501
178	180.763326501
179	180.989709459
180	180.989709459
181	181.587835934
182	181.587835934
183	181.915416012
184	139.635746101
185	116.997378642
186	116.241578149
187	115.583910995
188	115.583910995
189	114.990932136
190	114.990932136
191	115.099063711
192	115.099063711
193	115.099063711
194	115.548390893
195	115.548390893
196	115.548390893
197	115.548390893
198	115.548390893
199	115.548390893
200	116.787051852
201	116.787051852
202	116.787051852
203	116.787051852
204	116.787051852
205	116.844317241
206	116.844317241
207	116.844317241
208	116.844317241
209	116.844317241
210	116.844317241
211	116.220870084
212	116.220870084
213	116.220870084
214	116.220870084
215	116.220870084
216	116.220870084
217	116.220870084
218	115.238294923
219	115.238294923
220	115.238294923
221	115.238294923
222	115.238294923
223	115.238294923
224	115.238294923
225	115.238294923
226	115.238294923
227	115.082734354
228	115.082734354
229	115.082734354
230	113.552240719
231	113.552240719
232	113.552240719
233	114.216171121
234	114.443728157
235	114.443728157
236	113.185241819
237	113.185241819
238	113.185241819
239	113.185241819
240	113.185241819
241	113.673563127
242	114.305287864
243	114.305287864
244	114.305287864
245	31.1159708919
246	31.1159708919
247	30.6083766914
248	30.1457954105
249	30.1457954105
250	30.1457954105
251	30.1556981523
252	30.5006808078
253	30.5006808078
254	30.5006808078
255	30.5006808078
256	30.5006808078
257	30.5006808078
258	30.5730539701
259	30.5730539701
260	30.5730539701
261	30.5730539701
262	30.5730539701
263	31.2389761144
264	30.6401012199
265	30.6401012199
266	30.6401012199
267	30.6401012199
268	30.7792527458
269	28.4323096236
270	28.3892537498
271	28.3892537498
272	28.3892537498
273	28.2326870948
274	27.874901499
275	27.874901499
276	27.874901499
277	28.4311235187
278	27.5102951282
279	27.5102951282
280	27.5102951282
281	18.3595427043
282	18.3595427043
283	18.3595427043
284	18.3595427043
285	18.4144728474
286	18.3111965056
287	18.2411024047
288	18.2411024047
289	18.2411024047
290	18.2411024047
291	18.5209546174
292	17.2643820514
293	17.2643820514
294	17.2385967569
295	16.6995032909
296	16.6995032909
297	16.6995032909
298	16.9801570664
299	16.9801570664
300	17.0032548781
301	16.4915296474
302	16.4915296474
303	17.444634194
304	17.661981048
305	17.661981048
306	17.7822686813
307	16.7181595945
308	16.7181595945
309	16.7181595945
310	16.7181595945
311	16.7181595945
312	17.2428756608
313	17.2428756608
314	17.2428756608
315	17.2428756608
316	17.2428756608
317	17.2428756608
318	17.2428756608
319	17.2780785928
320	17.2780785928
321	17.0146975804
322	17.0146975804
323	17.0059136738
324	17.0059136738
325	17.0059136738
326	17.0059136738
327	17.0059136738
328	17.0059136738
329	17.0059136738
330	17.238797749
331	17.238797749
332	17.238797749
333	17.238797749
334	17.9201173275
335	17.9201173275
336	17.9201173275
337	17.9201173275
338	17.9201173275
339	17.8189601126
340	17.8189601126
341	17.8189601126
342	17.8189601126
343	17.8189601126
344	17.8189601126
345	17.8189601126
346	17.6961763278
347	17.6961763278
348	17.6961763278
349	17.6961763278
350	17.8697224219
351	17.8697224219
352	17.8697224219
353	18.0351114485
354	18.0351114485
355	18.0351114485
356	18.0351114485
357	17.6101797094
358	17.6603044853
359	17.6603044853
360	17.0073329749
361	17.0073329749
362	17.0073329749
363	16.8977373114
364	16.8977373114
365	16.8977373114
366	16.8977373114
367	18.0450855131
368	18.0450855131
369	17.4085715578
370	17.5559304142
371	17.5559304142
372	17.5559304142
373	17.5559304142
374	17.5559304142
375	3.22066782957
376	2.75911424591
377	3.45214222366
378	3.45214222366
379	3.45214222366
380	3.02198083477
381	3.02198083477
382	3.02198083477
383	3.02198083477
384	3.03238591042
385	2.37619635859
386	2.37619635859
387	1.43029575419
388	1.34323496876
389	1.34323496876
390	1.34323496876
391	1.51542444677
392	1.58504741018
393	1.47144179319
394	1.29898139348
395	2.60905926814
396	1.23305226476
397	1.23305226476
398	0.612978453184
399	1.02706680168
400	1.30541083957
401	0.893304723452
402	1.37688232277
403	1.34146412922
404	1.34146412922
405	1.34146412922
406	1.13759361937
407	1.75021376923
408	1.75021376923
409	1.0311127912
410	0.834252275114
411	0.905416234285
412	0.905416234285
413	0.905416234285
414	1.57879946747
415	1.57879946747
416	1.77961493189
417	2.26974195742
418	2.07998761729
419	1.70395262772
420	0.618816893457
421	0.618816893457
422	0.618816893457
423	0.278776926252
424	0.569712253292
425	0.244881792089
426	-0.104544272877
427	-0.104544272877
428	-0.104544272877
429	-0.26816996725
430	-0.0824467719869
431	-0.0824467719869
432	-0.0824467719869
433	-0.110745475139
434	-0.110745475139
435	0.0746834641447
436	0.109785820392
437	0.109785820392
438	0.187973780844
439	0.187973780844
440	0.187973780844
441	0.921628189887
442	0.551545253958
443	2.02228188518
444	1.99822797771
445	1.99822797771
446	2.5479216337
447	2.5479216337
448	2.35787285982
449	2.42650359104
450	1.25569663833
451	1.24790323304
452	1.24790323304
453	1.38513473985
454	1.38513473985
455	1.12749195893
456	0.92730911739
457	0.92730911739
458	0.92730911739
459	0.92730911739
460	0.904645468774
461	0.904645468774
462	0.105215787335
463	0.105215787335
464	0.105215787335
465	0.105215787335
466	0.0510048115231
467	0.0510048115231
468	0.079818774214
469	0.079818774214
470	0.251710292402
471	0.251710292402
472	0.251710292402
473	0.251710292402
474	-0.0296403745694
475	-0.0296403745694
476	-0.669918206747
477	-0.669918206747
478	-0.669918206747
479	-0.651557216171
480	-0.510510149612
481	-0.510510149612
482	-0.603545918327
483	-0.273298091099
484	-0.273298091099
485	-0.273298091099
486	1.21969938773
487	1.21969938773
488	0.893626375626
489	1.12203843675
490	1.12203843675
491	1.12203843675
492	1.12203843675
493	1.07563744259
494	1.07563744259
495	-0.39183725114
496	-0.39183725114
497	-0.39183725114
498	-0.415711033591
499	-0.415711033591
500	-0.531913529312
501	-0.531913529312
502	-0.531913529312
503	-0.68287391064
504	-0.602335924392
505	-0.588194670038
506	-0.524336418817
507	-0.524336418817
508	-0.0746756287997
509	-0.0746756287997
510	1.02055123727
511	1.02055123727
512	0.403202495627
513	0.41946066347
514	1.39099486482
515	1.39099486482
516	1.3533675813
517	0.78865653528
518	0.839668226689
519	0.839668226689
520	0.458936991323
521	0.981098413057
522	0.981098413057
523	1.20644145351
524	1.20644145351
525	1.20644145351
526	1.20644145351
527	2.08395810047
528	2.01671512919
529	2.23494051388
530	2.55227814931
531	1.92176536212
532	1.42321834896
533	0.996035707714
534	0.996035707714
535	0.474061354522
536	0.454998581824
537	0.454998581824
538	1.52377052699
539	0.55311102978
540	0.55311102978
541	0.639884776783
542	0.639884776783
543	0.639884776783
544	0.639884776783
545	1.0922873495
546	1.89472513295
547	1.91298712382
548	2.45059662532
549	2.45059662532
550	2.45059662532
551	2.45059662532
552	2.45059662532
553	3.81250805238
554	3.81250805238
555	3.33722786107
556	2.64917170794
557	2.64917170794
558	1.79483271076
559	2.08677766354
560	2.01069550745
561	3.75003216156
562	3.63571261948
563	2.04423392917
564	2.08239123311
565	2.26233336271
566	1.82911688
567	1.56061412801
568	1.56061412801
569	1.7208243942
570	2.00081277527
571	1.39155397876
572	1.36086185278
573	1.38019144831
574	1.38019144831
575	1.1174823746
576	1.19472092188
577	1.21455435484
578	1.21455435484
579	1.21670287836
580	1.21670287836
581	1.05658797004
582	1.12844980181
583	1.43391795409
584	0.91244961731
585	0.91244961731
586	1.55521375852
587	1.55521375852
588	1.55521375852
589	0.932522126355
590	0.932522126355
591	0.932522126355
592	0.932522126355
593	0.932522126355
594	0.932522126355
595	0.932522126355
596	0.932522126355
597	1.35781188199
598	1.29861420989
599	3.71150753128
600	3.71150753128
601	3.56452116417
602	3.56452116417
603	3.56452116417
604	3.56452116417
605	3.56452116417
606	3.72717265023
607	0.121728120121
608	-0.0823285766033
609	-0.0823285766033
610	-0.0823285766033
611	-0.0823285766033
612	-0.0886669870454
613	1.27833742738
614	1.27833742738
615	1.27833742738
616	0.871223231774
617	2.88590404861
618	2.88590404861
619	2.59620481235
620	4.47380953034
621	4.47380953034
622	4.47380953034
623	4.85752121597
624	4.85752121597
625	4.27007763309
626	3.79304737438
627	3.89022928986
628	3.63872988638
629	4.37544608974
630	4.37544608974
631	5.26226109532
632	5.26226109532
633	5.73075590575
634	6.09919410291
635	5.88890855765
636	5.02800907104
637	5.02800907104
638	5.02800907104
639	4.4082149341
640	4.92276671382
641	4.92276671382
642	4.92276671382
643	6.11042835417
644	6.11042835417
645	5.06594889903
646	5.06594889903
647	5.06594889903
648	5.06594889903
649	5.06594889903
650	5.06594889903
651	3.77763705352
652	3.77763705352
653	3.77763705352
654	4.05020168838
655	4.05020168838
656	3.44680053022
657	3.44680053022
658	3.65262923782
659	3.4484209045
660	3.27836119721
661	3.27836119721
662	3.27836119721
663	3.27836119721
664	3.27836119721
665	3.27836119721
666	3.27836119721
667	3.27836119721
668	3.27836119721
669	3.27836119721
670	2.81843538331
671	2.81843538331
672	2.81843538331
673	2.81843538331
674	2.81843538331
675	2.81843538331
676	2.86466885945
677	2.93984480586
678	2.61053082098
679	2.61053082098
680	4.48198829298
681	3.71908031922
682	3.71908031922
683	1.52343996556
684	1.52343996556
685	1.85585681959
686	6.31929590241
687	5.81566310562
688	5.88711388954
689	5.31364740136
690	4.11297917126
691	4.11297917126
692	4.59456537959
693	4.59456537959
694	4.59456537959
695	4.48461190525
696	4.48461190525
697	4.28194131661
698	4.28194131661
699	4.14407459102
700	4.14407459102
701	4.14407459102
702	5.5836708955
703	5.5836708955
704	6.88712860128
705	6.88712860128
706	6.88712860128
707	5.27769671159
708	5.27769671159
709	4.77536878387
710	4.22411660382
711	4.3551107259
712	1.84981743117
713	1.84981743117
714	1.84981743117
715	1.84981743117
716	1.90605829441
717	1.90605829441
718	0.72770484173
719	0.72770484173
720	-0.387133845307
721	-1.22634270794
722	-1.43515635434
723	-1.73908970417
724	-1.73908970417
725	-1.73908970417
726	-1.86702693611
727	-1.75913755652
728	-1.92545171779
729	-2.31552835341
730	-2.35746298976
731	-2.35746298976
732	-2.57467073845
733	-2.57467073845
734	-2.91448964171
735	-2.91448964171
736	-2.91448964171
737	-2.91448964171
738	-2.82177081283
739	-2.82177081283
740	-2.64791159218
741	-2.95477929162
742	-2.95477929162
743	-1.6244042439
744	-1.80610367452
745	-1.14506124363
746	-0.14084583368
747	-0.14084583368
748	0.794360957984
749	0.204994816627
750	-1.0058197165
751	-1.0058197165
752	-1.0058197165
753	-1.0058197165
754	-1.0058197165
755	-1.0058197165
756	-0.888008785451
757	-0.888008785451
758	-1.29987314066
759	-0.301097736603
760	-0.593254530723
761	-0.593254530723
762	-0.505903774069
763	-0.505903774069
764	-0.451019435313
765	-0.373455391342
766	-0.373455391342
767	-0.373455391342
768	-0.373455391342
769	-0.373455391342
770	-0.373455391342
771	-0.373455391342
772	-0.466900373934
773	-0.295460518271
774	-0.443074600726
775	-0.506945743686
776	-0.506945743686
777	-0.644446595109
778	-0.644446595109
779	-0.919484993258
780	-0.987363971874
781	-0.987363971874
782	-1.00681863591
783	-0.7668162936
784	-0.7668162936
785	-0.734634496684
786	-0.734634496684
787	-0.734634496684
788	-0.843027237642
789	-0.930004232884
790	-1.01094539666
791	-1.01094539666
792	-1.01094539666
793	-0.1575236777
794	-0.1575236777
795	-0.195920113943
796	-0.199723288454
797	-0.199723288454
798	-0.0606390987316
799	-0.0606390987316
800	-0.0606390987316
801	-0.0606390987316
802	-0.0606390987316
803	-1.08022470701
804	-1.08022470701
805	-0.795849605453
806	-0.795849605453
807	-0.687015858828
808	-0.654799070047
809	-0.456379229218
810	-0.456379229218
811	-0.181545052315
812	-0.103951868733
813	-0.103951868733
814	-0.117526316401
815	-0.230599882633
816	-0.445038797014
817	-0.549442000209
818	-0.648550663165
819	-0.655073441503
820	-0.655073441503
821	-0.655073441503
822	-0.676809756816
823	-0.676809756816
824	0.0809635063069
825	0.0809635063069
826	0.0809635063069
827	0.093601053087
828	0.0786723036748
829	0.0786723036748
830	0.0786723036748
831	0.159662194995
832	0.159662194995
833	-0.326812811085
834	-0.233054079636
835	-0.589715657385
836	-0.589715657385
837	-0.0872579806652
838	0.361112922223
839	0.680397527672
840	0.141732677594
841	0.0480378469601
842	0.47863783746
843	0.937043754689
844	0.933083079161
845	0.933083079161
846	1.21972589996
847	1.21972589996
848	1.21972589996
849	1.21972589996
850	1.30987444093
851	0.845560706797
852	0.845560706797
853	0.845560706797
854	0.845560706797
855	0.845560706797
856	0.251390712861
857	0.251390712861
858	0.105703512693
859	0.105703512693
860	0.105703512693
861	0.105703512693
862	0.105703512693
863	-0.276223807214
864	-0.0467898933652
865	-0.0467898933652
866	0.0154479927045
867	0.320589038535
868	0.870935559447
869	-0.669166527089
870	-0.669166527089
871	-0.917426332254
872	-0.917426332254
873	-0.773808252186
874	-0.299560333148
875	-0.299560333148
876	-0.299560333148
877	-0.299560333148
878	0.588331306552
879	0.588331306552
880	0.295441127799
881	0.295441127799
882	0.446102476262
883	0.352097064376
884	0.352097064376
885	0.352097064376
886	-0.247413057701
887	-0.247413057701
888	-0.38591234343
889	-0.364998034749
890	-0.791078326828
891	-0.791078326828
892	-0.791078326828
893	-0.463950924318
894	-0.677153914396
895	-0.677153914396
896	-0.424390707425
897	-0.424390707425
898	-0.214001778387
899	-0.214001778387
900	-0.214001778387
901	-0.214001778387
902	-0.152080932286
903	0.201792993002
904	0.14153837712
905	0.0155312952476
906	0.325075436385
907	0.325075436385
908	0.325075436385
909	0.325075436385
910	0.482065095703
911	0.77431295772
912	0.740122375177
913	0.596979173557
914	1.3428570673
915	1.69473881314
916	1.28329623668
917	1.46153158981
918	1.46153158981
919	1.27174053
920	0.596308557026
921	1.42691194767
922	1.42691194767
923	1.72647875821
924	3.2251156377
925	2.76521433695
926	2.91038003517
927	2.28937461482
928	5.0699556944
929	4.15573272953
930	2.18199870318
931	2.18199870318
932	2.18199870318
933	2.42782755335
934	2.50124404136
935	2.50124404136
936	3.23638332182
937	3.12071325748
938	3.23615843865
939	2.90957871452
940	1.1858049415
941	0.0518344795221
942	0.0518344795221
943	0.0518344795221
944	0.0518344795221
945	-0.440426639656
946	-0.440426639656
947	1.4480861516
948	1.53064331937
949	1.53064331937
950	1.53064331937
951	-0.339640601868
952	-0.339640601868
953	0.405959458835
954	0.312500606007
955	0.312500606007
956	0.309500833788
957	0.199958616724
958	0.337628474164
959	0.337628474164
960	0.337628474164
961	0.211589212194
962	0.211589212194
963	0.154407379101
964	0.154407379101
965	0.154407379101
966	0.154407379101
967	0.55953244446
968	0.360196373654
969	0.360196373654
970	0.360196373654
971	-0.500773900671
972	-0.318103623606
973	-0.329218263362
974	-0.30724459944
975	-0.30724459944
976	-0.907996763929
977	-0.907996763929
978	2.2400914723
979	2.2400914723
980	2.43105926815
981	2.6929719363
982	2.74335281638
983	3.13345950366
984	3.13345950366
985	3.18483714834
986	3.33928712224
987	1.39494494619
988	1.67314509114
989	2.25700789003
990	2.62809773483
991	2.83591887337
992	2.50670631853
993	2.50670631853
994	2.58701429769
995	2.83822153296
996	2.33206924345
997	2.33206924345
998	2.33206924345
999	2.33206924345
1000	2.33206924345
1001	2.41852510723
1002	2.49327666569
1003	2.16359543335
1004	2.11619496055
1005	2.16345873723
1006	2.56517739702
1007	4.8500785706
1008	4.8500785706
1009	4.77249146343
1010	4.77249146343
1011	4.77249146343
1012	4.77249146343
1013	4.77249146343
1014	4.31063082681
1015	4.31063082681
1016	3.44113214517
1017	3.65229280315
1018	3.84163670358
1019	5.09955860134
1020	5.00851204593
1021	5.19777182069
1022	5.19777182069
1023	6.57721138526
1024	6.5030818482
1025	4.91031962525
1026	4.91031962525
1027	4.91031962525
1028	4.91031962525
1029	4.91031962525
1030	4.91031962525
1031	4.91031962525
1032	4.35103468536
1033	4.35103468536
1034	4.57428480606
1035	4.57982257901
1036	4.56263836121
1037	4.49225039691
1038	4.49225039691
1039	4.46784907353
1040	4.46784907353
1041	3.69129192948
1042	3.69129192948
1043	3.18417357635
1044	3.18417357635
1045	3.18417357635
1046	3.32027780003
1047	3.32027780003
1048	3.32027780003
1049	3.32027780003
1050	3.32027780003
1051	3.13914495117
1052	3.87998423929
1053	3.81515571709
1054	3.81515571709
1055	3.81515571709
1056	4.28566306299
1057	4.32602629658
1058	4.32602629658
1059	4.32602629658
1060	4.32602629658
1061	4.32602629658
1062	4.61766605816
1063	4.61766605816
1064	5.06914866842
1065	5.06914866842
1066	3.3403826911
1067	1.83976339739
1068	1.82483731744
1069	1.82483731744
1070	1.82483731744
1071	1.94416091201
1072	1.77246066485
1073	2.43196959502
1074	1.46711837495
1075	1.46711837495
1076	3.06481312057
1077	2.86301912143
1078	3.01195608968
1079	3.48594117442
1080	3.48594117442
1081	3.48594117442
1082	3.48594117442
1083	3.54020192183
1084	3.05204404066
1085	3.05204404066
1086	3.71739403039
1087	3.71739403039
1088	3.71739403039
1089	3.71739403039
1090	3.71739403039
1091	3.71739403039
1092	3.71739403039
1093	3.71739403039
1094	4.88842043022
1095	5.10378878855
1096	5.10378878855
1097	5.10378878855
1098	4.49104964323
1099	6.09132759539
1100	4.688944958
1101	4.00525282774
1102	4.00525282774
1103	4.00525282774
1104	3.91658519006
1105	3.91658519006
1106	3.91658519006
1107	2.39234738057
1108	5.62520416968
1109	5.56798911906
1110	5.67454079313
1111	5.67454079313
1112	4.59205577547
1113	-0.267818825932
1114	-0.267818825932
1115	-0.275146859433
1116	-0.504476899154
1117	-1.54046324221
1118	-1.54046324221
1119	-1.54046324221
1120	-1.82777867888
1121	-2.19198754978
1122	-2.11969218964
1123	-2.01568650688
1124	-1.6249030569
1125	-1.6249030569
1126	-1.34466514479
1127	-1.32229151289
1128	-1.40554680339
1129	-1.40554680339
1130	-1.40554680339
1131	-1.40554680339
1132	-1.40554680339
1133	-1.28880904943
1134	-1.1174372264
1135	-0.874103937032
1136	-0.874103937032
1137	-0.300536502302
1138	-0.184917910477
1139	-0.112425520134
1140	-0.303442947135
1141	-0.709272114174
1142	-0.335771838229
1143	-0.18699719417
1144	-1.09493294001
1145	-1.09493294001
1146	-1.09493294001
1147	-1.09493294001
1148	-1.06314326075
1149	-0.546360115794
1150	-0.546360115794
1151	-0.755210230523
1152	-0.755210230523
1153	-0.755210230523
1154	-0.735554489384
1155	-0.735554489384
1156	-0.654792656893
1157	-0.819410478376
1158	-0.819410478376
1159	-0.734507378207
1160	-0.734507378207
1161	-0.658500672061
1162	-0.47363559077
1163	-0.647893707385
1164	-0.647893707385
1165	-0.647893707385
1166	-0.682434866332
1167	-0.956049655334
1168	-0.080509446527
1169	-0.0861833394389
1170	-0.0861833394389
1171	0.293636335566
1172	0.293636335566
1173	0.293636335566
1174	0.293636335566
1175	-0.846815617097
1176	-0.750758513927
1177	-0.750758513927
1178	-0.756014331493
1179	-0.756014331493
1180	-0.130280995096
1181	-0.186820240715
1182	-0.0384512829606
1183	-0.0384512829606
1184	-0.0384512829606
1185	1.29453519951
1186	1.29453519951
1187	1.29453519951
1188	1.29453519951
1189	1.29453519951
1190	1.36974267578
1191	1.40509972159
1192	1.40509972159
1193	0.941869394751
1194	0.941869394751
1195	-0.0259653256566
1196	-0.416794830565
1197	0.110543505559
1198	0.110543505559
1199	-0.5553711025
1200	-0.318313749538
1201	-0.318313749538
1202	-0.612662231907
1203	-0.612662231907
1204	-0.32416840947
1205	-0.32416840947
1206	-0.651871220058
1207	-0.347603580311
1208	-0.198385693052
1209	-0.507138974039
1210	-0.507138974039
1211	0.378994412575
1212	-0.355900416417
1213	-0.355900416417
1214	-0.169163994556
1215	1.41334045486
1216	1.41334045486
1217	1.86310445481
1218	2.29392538077
1219	2.42716545728
1220	2.42716545728
1221	3.486271001
1222	2.92535047226
1223	2.83288151753
1224	2.83288151753
1225	2.83288151753
1226	2.83288151753
1227	2.83288151753
1228	2.83288151753
1229	2.83288151753
1230	2.28805537876
1231	2.01676858455
1232	2.39108401379
1233	2.39108401379
1234	2.14056399778
1235	2.14056399778
1236	2.11018029122
1237	1.92010796645
1238	1.99038172363
1239	2.2174191543
1240	2.20084676393
1241	2.20084676393
1242	2.20084676393
1243	2.20084676393
1244	-1.01386844337
1245	-1.01386844337
1246	-1.01386844337
1247	-1.01386844337
1248	-0.243530373894
1249	-0.243530373894
1250	-0.0724696517621
1251	0.446425433675
1252	0.446425433675
1253	0.652554660751
1254	0.652554660751
1255	1.67500807063
1256	1.67500807063
1257	1.67500807063
1258	1.67500807063
1259	1.67500807063
1260	1.52103819417
1261	1.54296438148
1262	1.49659223351
1263	1.49659223351
1264	1.51309142056
1265	1.51309142056
1266	1.51309142056
1267	1.51309142056
1268	0.859841180674
1269	0.351614532423
1270	0.361478752676
1271	0.190408921983
1272	-0.00220129557438
1273	-0.00220129557438
1274	-0.118399786258
1275	-0.241075115454
1276	-0.245317740515
1277	0.107493845631
1278	0.0631310979068
1279	0.0631310979068
1280	0.0631310979068
1281	0.306498677301
1282	0.306498677301
1283	0.975566458186
1284	2.07267775481
1285	2.07267775481
1286	2.07267775481
1287	2.07267775481
1288	2.03288893561
1289	1.97666161661
1290	2.16015668449
1291	1.1779711823
1292	1.1779711823
1293	1.1779711823
1294	1.1779711823
1295	1.1779711823
1296	1.1779711823
1297	-0.120699381121
1298	-0.120699381121
1299	-0.211962506791
1300	-0.0344008154147
1301	-0.467691110156
1302	-0.467691110156
1303	-0.428027874932
1304	-0.205670705504
1305	0.646169011335
1306	0.646169011335
1307	0.684090161988
1308	0.684090161988
1309	1.09851945407
1310	1.58090774328
1311	1.51583231038
1312	1.51583231038
1313	1.51583231038
1314	1.51583231038
1315	1.34685598696
1316	1.87295784206
1317	1.87295784206
1318	1.89388851288
1319	1.13117451628
1320	1.13117451628
1321	1.13117451628
1322	1.14567085411
1323	1.14567085411
1324	1.14567085411
1325	1.14567085411
1326	1.70749131785
1327	1.65203138406
1328	1.35297531546
1329	1.35297531546
1330	1.35297531546
1331	1.35297531546
1332	1.35297531546
1333	1.1783253566
1334	1.1783253566
1335	1.1783253566
1336	1.67358010669
1337	1.60952226314
1338	1.60952226314
1339	1.60952226314
1340	1.35591532271
1341	1.35591532271
1342	1.35591532271
1343	1.35591532271
1344	1.20880312686
1345	1.89702305026
1346	1.89702305026
1347	1.79166566415
1348	1.79166566415
1349	1.17235013582
1350	1.17235013582
1351	1.3887247429
1352	1.72196726044
1353	1.72196726044
1354	1.40678699892
1355	1.57968945772
1356	1.39629321492
1357	1.09111666267
1358	1.09111666267
1359	1.15059412839
1360	1.56113247948
1361	1.56348014181
1362	1.56348014181
1363	1.56348014181
1364	1.56348014181
1365	1.56348014181
1366	1.24843840877
1367	1.24843840877
1368	1.24843840877
1369	1.24843840877
1370	1.24843840877
1371	1.16957079944
1372	1.16957079944
1373	1.17001929459
1374	1.17001929459
1375	1.17001929459
1376	1.17001929459
1377	0.904752788768
1378	1.12641567079
1379	1.97836635389
1380	1.33773555203
1381	1.2117481858
1382	1.33837588053
1383	1.2058700024
1384	1.2058700024
1385	1.2058700024
1386	1.28490986015
1387	1.23786504189
1388	1.23786504189
1389	1.67415251824
1390	1.06629615318
1391	2.08689691641
1392	2.08689691641
1393	2.11202364517
1394	1.96613068013
1395	1.69917691764
1396	1.69917691764
1397	1.69917691764
1398	1.69917691764
1399	0.462984160802
1400	0.462984160802
1401	-0.196796252642
1402	-0.196796252642
1403	-0.196796252642
1404	-0.196796252642
1405	-0.196796252642
1406	-0.1507459618
1407	0.185934529791
1408	0.185934529791
1409	0.185934529791
1410	-0.583360694329
1411	-0.583360694329
1412	-0.583360694329
1413	-0.395558896439
1414	-0.987399980578
1415	-0.987399980578
1416	-0.869258271428
1417	-0.869258271428
1418	-0.869258271428
1419	-1.06235015502
1420	0.427941556075
1421	1.07100779309
1422	1.11784842837
1423	0.689654456414
1424	4.58405981646
1425	4.58405981646
1426	5.14699783437
1427	5.14699783437
1428	5.10836225674
1429	5.15626927374
1430	5.18024519489
1431	5.661348453
1432	4.94618510653
1433	4.94618510653
1434	4.94618510653
1435	4.94618510653
1436	5.0491315615
1437	5.0491315615
1438	5.03285717665
1439	5.01542957735
1440	4.3749624334
1441	4.3749624334
1442	4.28870842425
1443	4.28870842425
1444	4.28870842425
1445	4.28870842425
1446	4.30930536999
1447	4.30930536999
1448	4.30930536999
1449	4.30930536999
1450	4.30930536999
1451	3.8354371383
1452	3.65529967137
1453	3.65529967137
1454	3.84507649141
1455	3.84507649141
1456	3.84507649141
1457	3.88911797643
1458	3.83407916072
1459	3.6551067665
1460	3.6551067665
1461	3.66127041452
1462	3.48354762494
1463	0.455490678932
1464	0.469080499066
1465	0.469080499066
1466	0.469080499066
1467	1.79992259105
1468	1.85679234361
1469	0.963629405874
1470	0.963629405874
1471	0.963629405874
1472	0.963629405874
1473	0.963629405874
1474	1.60556355092
1475	1.60556355092
1476	1.60556355092
1477	1.60556355092
1478	1.60556355092
1479	1.60556355092
1480	1.6591433404
1481	1.45286872083
1482	1.45286872083
1483	1.82399997308
1484	1.3534950073
1485	1.3534950073
